,is_renewal_needed,is_new_development,m2,n_rooms,n_bathrooms,floor,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,latitude,longitude,buy_price
13716,0,0,78.0,1,1.0,3.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,485000
13721,0,0,48.0,2,1.0,2.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,210000
13723,0,0,87.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,390000
13726,0,0,42.0,1,1.0,0.0,0,1,0,0,1,0,0,40.4083825,-3.7008182,199000
13734,1,0,63.0,2,1.0,2.0,0,0,0,0,0,0,0,40.41512925,-3.715617998399092,260000
13737,0,0,75.0,1,1.0,5.0,1,0,0,0,1,0,0,40.41512925,-3.715617998399092,350000
13743,0,0,78.0,1,1.0,3.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,485000
13744,0,0,47.0,1,1.0,0.5,0,1,0,0,0,0,0,40.41512925,-3.715617998399092,190000
13748,0,0,94.0,2,2.0,1.0,1,0,0,1,0,1,0,40.4267079,-3.7042311,540000
13753,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
13754,0,0,141.0,1,2.0,2.0,1,0,0,0,0,0,0,40.4141154,-3.701364,650000
13767,0,0,91.0,3,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,550000
13774,0,0,91.0,3,1.0,1.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,460000
13776,0,0,57.0,2,1.0,0.0,0,1,0,0,0,0,0,40.4267079,-3.7042311,350000
13777,0,0,79.0,2,1.0,1.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,315000
13780,0,0,64.0,1,1.0,1.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,275000
13787,1,0,101.0,3,2.0,2.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,550000
13788,0,0,78.0,1,1.0,3.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,485000
13796,0,0,82.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
13797,0,0,82.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
13798,0,0,94.0,2,2.0,1.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,540000
13801,0,0,70.0,2,2.0,0.0,1,0,0,0,0,0,0,40.4227415,-3.6993271,515000
13813,0,0,73.0,1,1.0,2.0,0,0,0,0,0,0,0,40.4141154,-3.701364,230000
13814,0,0,78.0,1,1.0,3.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,485000
13825,0,0,94.0,2,2.0,1.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,540000
13827,1,0,40.0,2,1.0,3.0,1,0,0,0,1,0,0,40.41512925,-3.715617998399092,189000
13831,0,0,79.0,2,2.0,0.0,1,0,0,0,0,0,0,40.4267079,-3.7042311,350000
13832,0,0,71.0,2,1.0,2.0,0,1,0,0,0,0,0,40.4141154,-3.701364,340000
13833,0,0,86.0,2,1.0,2.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,450000
13834,0,0,81.0,3,1.0,3.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,325000
13841,0,0,75.0,1,1.0,3.0,1,0,0,0,0,0,0,40.41782720000001,-3.7022220899150735,299000
13847,0,0,71.0,1,1.0,4.0,1,0,1,0,0,1,0,40.4083825,-3.7008182,290000
13848,0,0,110.0,3,1.0,1.0,1,0,0,0,0,0,0,40.4267079,-3.7042311,475000
13850,0,0,65.0,2,1.0,3.0,0,0,0,0,0,0,0,40.4267079,-3.7042311,285000
13851,1,0,63.0,1,1.0,1.0,1,1,0,0,0,0,0,40.4141154,-3.701364,340000
13856,0,0,87.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
13860,0,0,95.0,3,1.0,2.0,1,0,0,0,1,1,0,40.4083825,-3.7008182,350000
13861,0,0,87.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
13868,0,0,58.0,2,1.0,1.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,240000
13870,0,0,43.0,1,1.0,1.0,0,1,0,0,0,0,0,40.4267079,-3.7042311,215000
13876,0,0,78.0,1,1.0,3.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,485000
13877,0,0,80.0,2,1.0,2.0,1,1,0,0,1,1,0,40.4083825,-3.7008182,330000
13887,1,0,95.0,1,1.0,0.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,250000
13891,0,0,53.0,2,1.0,0.0,0,1,0,0,0,0,0,40.4267079,-3.7042311,210000
13897,0,0,119.0,2,2.0,5.0,1,1,0,0,0,0,0,40.41782720000001,-3.7022220899150735,495000
13908,0,0,110.0,2,1.0,2.0,1,1,1,0,0,0,0,40.4083825,-3.7008182,465000
13910,0,0,79.0,1,1.0,2.0,1,0,0,0,0,1,0,40.41782720000001,-3.7022220899150735,450000
13927,0,0,115.0,2,1.0,2.0,1,1,0,0,0,0,0,40.41512925,-3.715617998399092,520000
13934,0,0,123.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,590000
13947,1,0,93.0,2,1.0,4.0,1,1,0,0,1,0,0,40.4083825,-3.7008182,450000
13954,1,0,60.0,1,1.0,2.0,1,1,0,0,0,1,0,40.41512925,-3.715617998399092,310000
13955,0,0,120.0,2,2.0,0.0,1,1,0,0,1,0,0,40.41512925,-3.715617998399092,550000
13959,0,0,96.0,3,1.0,1.0,1,1,0,0,1,1,0,40.41512925,-3.715617998399092,379000
13965,0,0,72.0,2,1.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,360000
13967,0,0,72.0,1,1.0,4.0,1,0,0,0,0,1,0,40.41512925,-3.715617998399092,340000
13973,0,0,59.0,1,1.0,2.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,360000
13979,0,0,70.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
13987,0,0,87.0,2,2.0,2.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
13993,0,0,59.0,1,1.0,4.0,1,0,0,0,0,0,0,40.4141154,-3.701364,280000
13996,0,0,90.0,3,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,430000
13998,1,0,110.0,3,1.0,1.0,1,0,0,0,0,1,0,40.4227415,-3.6993271,475000
14001,0,0,70.0,2,2.0,0.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,515000
14006,0,0,86.0,1,1.0,3.0,0,1,0,0,0,0,0,40.41782720000001,-3.7022220899150735,390000
14009,0,0,50.0,2,1.0,3.0,1,0,0,0,0,1,0,40.4267079,-3.7042311,270000
14013,1,0,78.0,1,1.0,3.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,485000
14016,0,0,94.0,2,2.0,1.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,540000
14018,1,0,135.0,3,2.0,2.0,1,1,0,1,1,0,0,40.4141154,-3.701364,550000
14022,0,0,57.0,2,1.0,3.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,215000
14024,1,0,63.0,1,1.0,1.0,1,1,0,0,0,0,0,40.4141154,-3.701364,340000
14032,0,0,85.0,2,1.0,0.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,390000
14033,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14036,0,0,78.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,495000
14040,0,0,91.0,3,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,550000
14041,0,0,91.0,3,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,550000
14048,0,0,78.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,495000
14049,0,0,40.0,1,1.0,3.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,189000
14051,0,0,80.0,2,2.0,1.0,1,1,1,0,0,1,0,40.4083825,-3.7008182,340000
14055,1,0,63.0,2,1.0,2.0,0,0,0,0,0,0,0,40.41512925,-3.715617998399092,260000
14056,0,0,64.0,2,1.0,2.0,1,0,0,0,0,0,0,40.41512925,-3.715617998399092,340000
14062,0,0,94.0,2,2.0,1.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,540000
14063,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14068,0,0,71.0,2,1.0,2.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,99000
14072,0,0,78.0,1,1.0,3.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,485000
14075,1,0,110.0,3,1.0,3.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,360000
14077,0,0,78.0,1,1.0,3.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,495000
14078,0,0,87.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14080,1,0,110.0,3,2.0,3.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,630000
14085,0,0,54.0,1,1.0,3.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,249000
14087,1,0,59.0,2,1.0,1.0,1,0,0,0,0,0,0,40.41782720000001,-3.7022220899150735,170000
14093,0,0,88.0,2,2.0,3.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14096,0,0,117.0,2,2.0,2.0,1,0,0,0,0,1,0,40.41782720000001,-3.7022220899150735,795000
14098,1,0,110.0,3,1.0,3.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,360000
14111,0,0,82.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14112,1,0,83.0,3,1.0,2.0,1,1,0,0,1,1,0,40.4267079,-3.7042311,399000
14117,0,0,94.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,540000
14118,0,0,68.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,485000
14122,0,0,57.0,1,1.0,0.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,239000
14124,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14133,0,0,122.0,3,2.0,4.0,1,1,0,0,0,0,0,40.41512925,-3.715617998399092,590000
14134,0,0,96.0,3,1.0,1.0,1,1,0,0,1,0,0,40.41512925,-3.715617998399092,379000
14136,0,0,40.0,1,1.0,3.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,185000
14141,0,0,78.0,1,1.0,3.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,485000
14148,0,0,58.0,2,1.0,3.0,1,0,0,0,0,1,0,40.41512925,-3.715617998399092,280000
14150,0,0,91.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,550000
14151,0,0,40.0,2,1.0,3.0,0,0,0,1,0,0,0,40.4083825,-3.7008182,185000
14163,1,0,63.0,2,1.0,2.0,0,0,0,0,0,0,0,40.41512925,-3.715617998399092,260000
14170,0,0,122.0,2,2.0,3.0,0,1,1,1,0,0,0,40.41782720000001,-3.7022220899150735,590000
14173,0,0,52.0,2,1.0,-2.0,1,0,0,0,0,0,0,40.41782720000001,-3.7022220899150735,240000
14176,0,0,40.0,1,1.0,0.0,0,0,0,0,0,0,0,40.4267079,-3.7042311,185000
14180,0,0,90.0,2,3.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,550000
14187,0,0,86.0,1,1.0,3.0,0,1,0,0,0,0,0,40.41782720000001,-3.7022220899150735,390000
14188,0,0,94.0,2,2.0,1.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,540000
14191,0,0,87.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14194,0,0,77.0,1,1.0,3.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,495000
14197,0,0,58.0,2,1.0,3.0,1,0,0,0,0,1,0,40.41512925,-3.715617998399092,280000
14202,1,0,72.0,3,1.0,1.0,1,0,0,1,1,1,0,40.4083825,-3.7008182,265000
14203,0,0,64.0,1,1.0,2.0,1,1,1,0,0,1,0,40.41512925,-3.715617998399092,295000
14205,1,0,56.0,2,1.0,2.0,1,0,0,0,0,1,0,40.41512925,-3.715617998399092,210000
14214,0,0,78.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,485000
14221,1,0,110.0,3,1.0,0.0,1,1,0,0,0,0,0,40.41512925,-3.715617998399092,420000
14224,0,0,87.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14233,0,0,82.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14236,0,0,42.0,2,1.0,0.0,0,0,0,0,0,0,0,40.4267079,-3.7042311,215000
14239,0,0,53.0,1,1.0,-1.0,1,1,0,0,0,0,0,40.41782720000001,-3.7022220899150735,240000
14241,0,0,67.0,2,2.0,1.0,1,1,0,0,1,1,0,40.4267079,-3.7042311,550000
14242,0,0,111.0,3,1.0,4.0,1,1,0,0,0,0,0,40.41512925,-3.715617998399092,550000
14248,0,0,70.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14249,0,0,95.0,2,2.0,1.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,540000
14251,0,0,70.0,2,2.0,0.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14252,0,0,65.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14254,0,0,60.0,2,1.0,2.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,299000
14255,0,0,60.0,1,1.0,1.0,0,0,0,1,0,1,0,40.4267079,-3.7042311,260000
14262,0,0,53.0,2,1.0,4.0,1,0,0,0,0,0,0,40.4083825,-3.7008182,200000
14271,0,0,68.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,485000
14282,0,0,78.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,495000
14283,0,0,86.0,1,1.0,1.0,0,1,0,0,0,0,0,40.41512925,-3.715617998399092,299000
14285,0,0,50.0,1,1.0,3.0,0,0,0,0,0,1,0,40.4267079,-3.7042311,275000
14289,0,0,90.0,2,3.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,550000
14290,0,0,119.0,3,2.0,3.0,1,1,0,0,0,1,0,40.4141154,-3.701364,575000
14296,0,0,53.0,1,1.0,1.0,1,0,0,0,0,1,0,40.4227415,-3.6993271,290000
14297,0,0,50.0,1,1.0,1.0,0,0,0,0,1,0,0,40.4227415,-3.6993271,275000
14299,0,0,94.0,2,2.0,1.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,540000
14300,0,0,70.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14311,0,0,94.0,2,2.0,1.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,540000
14315,0,0,54.0,2,1.0,4.0,0,0,0,0,0,0,0,40.4267079,-3.7042311,275000
14318,0,0,70.0,2,1.0,1.0,1,0,0,0,0,0,0,40.4083825,-3.7008182,220000
14325,1,0,60.0,3,1.0,-1.0,1,0,0,0,0,0,0,40.4267079,-3.7042311,185000
14329,0,0,77.0,2,1.0,-1.0,1,1,0,0,0,0,0,40.41512925,-3.715617998399092,270000
14331,0,0,82.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14332,0,0,68.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,495000
14334,0,0,68.0,1,1.0,3.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,495000
14339,0,0,53.0,1,1.0,1.0,1,0,0,0,0,1,0,40.41512925,-3.715617998399092,290000
14349,0,0,78.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,485000
14352,0,1,108.0,2,2.0,4.0,1,1,0,0,0,1,0,40.4141154,-3.701364,850000
14368,0,0,62.0,1,1.0,1.0,0,1,0,0,0,0,0,40.4227415,-3.6993271,360000
14369,0,0,63.0,1,1.0,1.0,1,1,0,0,0,1,0,40.4141154,-3.701364,340000
14371,0,0,77.0,2,2.0,2.0,0,1,0,0,0,0,0,40.41782720000001,-3.7022220899150735,375000
14372,0,0,100.0,1,1.0,0.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,295000
14374,1,0,47.0,1,1.0,0.0,0,1,0,0,0,0,0,40.41782720000001,-3.7022220899150735,150000
14376,0,0,82.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14381,0,0,75.0,2,1.0,2.0,1,0,0,0,0,1,0,40.4267079,-3.7042311,360000
14392,0,0,71.0,2,2.0,0.5,0,0,0,0,0,0,0,40.41512925,-3.715617998399092,330000
14395,0,0,87.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14396,0,0,53.0,1,1.0,2.0,1,1,0,0,0,1,0,40.41512925,-3.715617998399092,279000
14399,0,0,50.0,1,1.0,1.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,270000
14403,0,0,70.0,3,1.0,1.0,1,1,1,0,0,0,0,40.41512925,-3.715617998399092,295000
14417,0,0,79.0,1,1.0,2.0,1,0,0,0,0,1,0,40.41782720000001,-3.7022220899150735,425000
14423,0,0,75.0,1,1.0,4.0,0,0,0,0,0,0,0,40.41512925,-3.715617998399092,380000
14426,0,0,70.0,2,2.0,0.5,1,1,0,0,0,1,0,40.4227415,-3.6993271,515000
14427,1,0,41.0,1,1.0,1.0,0,1,0,0,0,0,0,40.4267079,-3.7042311,185000
14429,0,0,70.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,515000
14430,0,0,67.0,1,1.0,2.0,0,1,0,0,0,1,0,40.4141154,-3.701364,340000
14432,0,1,56.0,1,1.0,3.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,350000
14439,1,0,57.0,2,1.0,3.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,299000
14443,0,0,70.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14448,0,0,64.0,1,1.0,2.0,1,1,0,0,0,0,0,40.4141154,-3.701364,295000
14459,1,0,83.0,3,1.0,1.0,1,1,0,0,1,1,0,40.4083825,-3.7008182,280000
14462,0,0,73.0,1,2.0,4.0,1,1,0,0,0,1,0,40.41512925,-3.715617998399092,380000
14474,1,0,77.0,3,1.0,2.0,0,1,1,0,1,0,0,40.4083825,-3.7008182,315000
14479,0,0,87.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14480,0,0,65.0,2,2.0,1.0,1,1,0,1,1,0,0,40.4083825,-3.7008182,280000
14482,0,0,94.0,2,2.0,1.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,540000
14485,0,0,99.0,2,2.0,1.0,1,1,0,0,0,1,0,40.41512925,-3.715617998399092,625000
14486,0,0,96.0,3,1.0,1.0,1,1,0,0,1,0,0,40.41512925,-3.715617998399092,379000
14487,0,0,78.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,495000
14496,0,0,50.0,1,1.0,1.0,0,0,0,0,1,0,0,40.4227415,-3.6993271,275000
14497,1,0,77.0,3,1.0,3.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,450000
14501,0,0,87.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14503,0,0,87.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14504,1,0,81.0,2,1.0,4.0,0,0,0,0,0,0,0,40.4141154,-3.701364,399000
14506,0,0,102.0,2,2.0,3.0,1,1,0,0,1,1,0,40.4083825,-3.7008182,449000
14507,0,0,94.0,2,2.0,1.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,540000
14509,0,0,89.0,3,1.0,1.0,1,0,0,1,0,1,0,40.4267079,-3.7042311,350000
14510,1,0,55.0,3,1.0,1.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,180000
14511,0,0,90.0,3,1.0,3.0,1,1,0,0,1,1,0,40.4083825,-3.7008182,350000
14527,0,0,82.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14531,0,0,48.0,1,1.0,4.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,335000
14539,0,0,55.0,1,1.0,1.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,240000
14542,0,0,70.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14543,0,0,80.0,2,1.0,1.0,1,1,1,0,0,0,0,40.41782720000001,-3.7022220899150735,450000
14551,0,0,82.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14557,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14559,0,0,81.0,2,1.0,5.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,360000
14579,0,0,81.0,3,1.0,4.0,0,0,0,0,0,0,0,40.41782720000001,-3.7022220899150735,399000
14585,0,0,65.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14589,0,0,94.0,2,2.0,1.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,540000
14591,0,0,87.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14592,1,0,72.0,3,1.0,3.0,1,0,0,1,0,1,0,40.4083825,-3.7008182,300000
14595,0,0,65.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14596,0,0,94.0,2,2.0,1.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,540000
14604,0,0,60.0,2,2.0,1.0,0,0,0,0,0,0,0,40.4141154,-3.701364,360000
14614,0,0,85.0,2,1.0,1.0,0,0,0,0,0,0,0,40.4141154,-3.701364,335000
14615,0,0,65.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14619,0,0,79.0,2,2.0,0.0,1,0,0,0,0,0,0,40.4267079,-3.7042311,450000
14624,1,0,59.0,2,1.0,3.0,1,1,0,0,1,0,0,40.4083825,-3.7008182,170000
14627,0,0,72.0,2,1.0,2.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,330000
14628,0,0,85.0,3,2.0,4.0,0,0,0,0,0,0,0,40.4227415,-3.6993271,360000
14631,0,0,82.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4267079,-3.7042311,520000
14632,0,0,68.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,485000
14644,0,0,80.0,3,1.0,1.0,1,1,0,0,1,1,0,40.4083825,-3.7008182,325000
14650,0,0,120.0,2,1.0,3.0,1,0,0,1,0,0,0,40.4267079,-3.7042311,495000
14653,0,0,94.0,2,2.0,1.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,540000
14658,0,0,53.0,1,1.0,2.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,290000
14660,0,0,70.0,2,2.0,1.0,1,1,0,0,0,1,0,40.4227415,-3.6993271,515000
14662,0,0,45.0,1,1.0,0.0,0,1,0,0,0,0,0,40.41512925,-3.715617998399092,190000
14667,1,0,82.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14669,0,0,85.0,3,1.0,2.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,370000
14677,0,0,58.0,2,1.0,2.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,235000
14679,0,0,63.0,2,1.0,2.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,299000
14680,0,0,63.0,2,1.0,2.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,299000
14681,0,0,43.0,1,1.0,2.0,0,1,0,0,0,0,0,40.4083825,-3.7008182,195000
14685,1,0,61.0,2,1.0,1.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,275000
14690,0,0,78.0,1,1.0,3.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,485000
14694,0,0,70.0,3,1.0,1.0,1,1,0,0,1,0,0,40.41512925,-3.715617998399092,295000
14697,0,0,70.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14698,1,0,63.0,1,1.0,1.0,1,1,0,0,0,1,0,40.4141154,-3.701364,340000
14709,0,0,52.0,1,1.0,-1.0,1,0,0,0,0,0,0,40.41782720000001,-3.7022220899150735,240000
14713,0,0,98.0,2,1.0,1.0,1,0,0,0,0,1,0,40.4267079,-3.7042311,360000
14716,0,0,55.0,2,1.0,0.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,240000
14717,0,0,65.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14718,0,0,47.0,1,1.0,0.0,1,1,0,0,1,0,0,40.41512925,-3.715617998399092,190000
14719,1,0,85.0,3,2.0,2.0,1,1,0,1,0,0,0,40.41782720000001,-3.7022220899150735,370000
14720,0,0,53.0,1,1.0,2.0,1,0,0,0,0,1,0,40.4227415,-3.6993271,290000
14721,1,0,72.0,2,1.0,2.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,350000
14723,0,0,66.0,1,1.0,3.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,485000
14729,0,0,78.0,1,1.0,3.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,495000
14738,1,0,85.0,3,2.0,2.0,1,1,0,1,0,0,0,40.4083825,-3.7008182,370000
14739,0,0,70.0,2,2.0,0.0,1,1,0,0,0,0,0,40.4227415,-3.6993271,515000
14744,0,0,42.0,1,1.0,0.0,0,0,0,0,1,0,0,40.4083825,-3.7008182,155000
14748,0,0,91.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,550000
14753,0,0,94.0,2,2.0,1.0,1,1,0,1,0,1,0,40.4267079,-3.7042311,540000
14754,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14764,0,0,115.0,2,2.0,3.0,1,0,0,1,0,1,0,40.4083825,-3.7008182,550000
14775,1,0,50.0,2,1.0,3.0,0,0,0,0,0,0,0,40.4227415,-3.6993271,230000
14781,0,0,75.0,1,1.0,2.0,0,1,0,0,0,0,0,40.41512925,-3.715617998399092,315000
14782,0,0,70.0,1,1.0,1.0,0,1,0,0,0,0,0,40.41512925,-3.715617998399092,299000
14794,0,0,85.0,3,1.0,4.0,0,0,0,0,0,0,0,40.4227415,-3.6993271,360000
14802,0,0,94.0,2,2.0,1.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,540000
14803,0,0,50.0,1,1.0,0.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,215000
14804,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14805,0,0,50.0,1,1.0,0.0,1,1,0,0,0,0,0,40.4083825,-3.7008182,215000
14806,0,0,77.0,2,1.0,2.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,375000
14808,0,0,89.0,1,1.0,2.0,1,1,0,0,0,1,0,40.4083825,-3.7008182,350000
14812,0,0,103.0,3,2.0,1.0,1,0,0,0,0,1,0,40.4267079,-3.7042311,550000
14813,0,0,55.0,1,1.0,1.0,1,0,0,0,0,1,0,40.4267079,-3.7042311,350000
14814,0,0,123.0,3,2.0,1.0,1,0,0,0,0,1,0,40.4083825,-3.7008182,520000
14815,0,0,68.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4267079,-3.7042311,485000
14820,0,0,87.0,2,2.0,1.0,1,1,0,0,0,0,0,40.4267079,-3.7042311,520000
14823,1,0,55.0,2,1.0,1.0,0,0,0,0,0,0,0,40.4083825,-3.7008182,180000
