,is_renewal_needed,is_new_development,m2,n_rooms,n_bathrooms,floor,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,latitude,longitude,buy_price
2185,0,0,48.0,2,1.0,1.0,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,135000
2186,0,0,78.0,2,1.0,1.0,1,1,0,0,0,0,0,40.45938750000001,-3.7049237399979775,250000
2188,1,0,100.0,3,2.0,3.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,330000
2189,1,0,100.0,3,2.0,3.0,1,1,0,0,1,0,0,40.45186505,-3.6969787599696,330000
2193,0,1,78.0,2,1.0,0.0,1,1,0,1,1,0,0,40.46715645,-3.704583848338933,285000
2194,0,0,73.0,3,1.0,0.0,1,0,0,0,1,0,0,40.4698213,-3.696293,185000
2197,0,0,138.0,3,2.0,5.0,1,1,0,1,1,0,0,40.45186505,-3.6969787599696,599000
2203,0,0,81.0,1,1.0,3.0,0,1,0,0,0,0,0,40.45186505,-3.6969787599696,230000
2205,0,0,82.0,2,1.0,5.0,1,1,1,0,1,1,0,40.45948410000001,-3.6900166,395000
2208,0,0,70.0,1,1.0,1.0,1,1,1,1,0,0,1,40.45226305,-3.7074445272219134,298000
2211,0,1,136.0,3,2.0,2.0,1,1,1,1,0,0,1,40.46715645,-3.704583848338933,675000
2221,0,0,56.0,3,1.0,1.0,0,1,0,0,0,0,0,40.45938750000001,-3.7049237399979775,175000
2229,0,1,112.0,2,2.0,1.0,1,1,1,1,1,0,1,40.46715645,-3.704583848338933,623000
2230,0,0,111.0,3,2.0,1.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,550000
2233,0,1,114.0,3,2.0,1.0,1,1,0,0,0,0,0,40.45226305,-3.7074445272219134,510000
2239,0,0,55.0,2,1.0,3.0,1,1,1,0,0,1,0,40.46715645,-3.704583848338933,279000
2241,0,0,83.0,1,1.0,0.0,0,1,1,1,0,0,1,40.46715645,-3.704583848338933,210000
2242,0,0,77.0,1,2.0,0.0,0,0,0,0,0,0,0,40.45186505,-3.6969787599696,179900
2246,0,0,66.0,2,1.0,1.0,1,0,1,0,0,0,0,40.46715645,-3.704583848338933,220000
2251,0,0,80.0,2,2.0,0.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,325000
2253,0,0,72.0,3,1.0,1.0,1,0,0,0,0,1,0,40.46715645,-3.704583848338933,189000
2254,0,0,100.0,3,2.0,3.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,330000
2256,0,0,71.0,3,1.0,2.0,0,0,0,1,1,0,0,40.46715645,-3.704583848338933,195000
2258,0,0,65.0,2,1.0,1.0,1,1,1,0,0,0,0,40.46715645,-3.704583848338933,210000
2259,0,0,71.0,3,1.0,2.0,0,0,0,1,1,0,0,40.46715645,-3.704583848338933,195000
2260,1,0,54.0,2,1.0,1.0,0,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,165000
2262,0,0,69.0,2,2.0,2.0,1,1,0,1,0,0,0,40.46715645,-3.704583848338933,240000
2267,0,0,60.0,2,1.0,1.0,1,0,0,0,1,0,0,40.46715645,-3.704583848338933,235000
2268,0,0,55.0,2,1.0,1.0,1,0,0,0,0,0,0,40.4698213,-3.696293,160000
2269,0,0,76.0,2,1.0,2.0,1,1,0,1,0,0,0,40.46715645,-3.704583848338933,195000
2273,0,0,74.0,3,1.0,2.0,1,0,0,0,1,0,0,40.46715645,-3.704583848338933,189000
2275,1,0,102.0,3,1.0,0.0,1,0,0,0,0,0,0,40.45186505,-3.6969787599696,270000
2277,0,0,67.0,2,1.0,3.0,1,1,0,0,0,1,0,40.45186505,-3.6969787599696,335000
2279,0,0,78.0,3,1.0,5.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,390000
2282,0,0,70.0,2,1.0,0.0,0,0,0,0,0,0,0,40.45948410000001,-3.6900166,175000
2285,1,0,43.0,2,1.0,0.0,0,0,0,0,0,0,0,40.45186505,-3.6969787599696,135000
2286,0,0,87.0,3,2.0,1.0,1,0,0,0,0,0,0,40.45186505,-3.6969787599696,380000
2288,0,0,64.0,2,1.0,1.0,1,1,1,0,0,0,0,40.46715645,-3.704583848338933,235000
2289,0,0,58.0,2,1.0,3.0,1,1,0,0,0,1,0,40.45186505,-3.6969787599696,335000
2290,1,0,140.0,3,2.0,6.0,1,1,0,0,1,0,0,40.45186505,-3.6969787599696,600000
2291,0,0,57.0,2,1.0,2.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,225000
2294,0,0,42.0,2,1.0,3.0,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,210000
2297,0,0,86.0,3,1.0,1.0,1,1,0,0,1,0,0,40.45948410000001,-3.6900166,325000
2298,1,0,77.0,2,1.0,2.0,1,1,0,1,0,0,1,40.46715645,-3.704583848338933,279000
2299,1,0,48.0,2,1.0,3.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,150000
2302,0,0,42.0,2,1.0,1.0,1,0,1,1,1,0,0,40.45226305,-3.7074445272219134,195000
2303,0,0,42.0,2,1.0,1.0,1,0,0,1,1,0,0,40.45226305,-3.7074445272219134,175000
2304,0,0,48.0,1,1.0,2.0,1,1,1,1,0,0,0,40.46715645,-3.704583848338933,198000
2306,0,0,43.0,1,1.0,0.0,1,0,0,0,1,0,0,40.45226305,-3.7074445272219134,195000
2308,0,0,50.0,1,1.0,1.0,1,1,0,1,0,0,0,40.45938750000001,-3.7049237399979775,220000
2315,0,0,72.0,3,2.0,0.5,1,0,0,0,0,0,0,40.45186505,-3.6969787599696,345000
2319,0,0,86.0,3,2.0,0.5,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,220000
2321,0,0,64.0,2,1.0,0.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,295000
2323,0,0,77.0,2,2.0,1.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,299000
2326,1,0,63.0,2,2.0,0.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,160000
2327,0,0,92.0,3,2.0,6.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,365000
2328,0,0,67.0,1,1.0,2.0,1,1,1,0,0,1,0,40.45948410000001,-3.6900166,330000
2333,0,0,88.0,3,2.0,2.0,0,1,0,0,1,1,0,40.45186505,-3.6969787599696,360000
2335,0,0,69.0,2,1.0,2.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,298000
2339,0,0,55.0,1,1.0,3.0,1,0,0,0,0,1,0,40.46715645,-3.704583848338933,255000
2340,0,0,42.0,1,1.0,1.0,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,195000
2343,1,0,82.0,1,1.0,6.0,1,1,0,1,1,0,0,40.46715645,-3.704583848338933,250000
2346,0,0,42.0,1,1.0,1.0,1,0,0,0,0,1,0,40.45938750000001,-3.7049237399979775,140000
2349,0,0,88.0,3,1.0,2.0,1,0,0,0,0,1,0,40.45948410000001,-3.6900166,245000
2353,0,0,80.0,3,1.0,3.0,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,235000
2356,0,0,40.0,1,1.0,0.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,165000
2359,0,0,48.0,2,1.0,0.0,1,0,0,0,0,0,0,40.46715645,-3.704583848338933,149000
2360,0,0,60.0,1,1.0,1.0,1,1,1,1,1,0,0,40.45186505,-3.6969787599696,360000
2361,0,0,41.0,1,1.0,1.0,1,0,0,1,0,0,0,40.46715645,-3.704583848338933,170000
2362,0,0,55.0,2,1.0,3.0,1,1,1,0,0,1,0,40.46715645,-3.704583848338933,279000
2363,0,0,63.0,2,1.0,3.0,0,0,0,0,1,0,0,40.45938750000001,-3.7049237399979775,215000
2365,0,0,56.0,2,1.0,1.0,1,0,0,0,1,1,0,40.45948410000001,-3.6900166,260000
2366,0,0,63.0,2,1.0,2.0,1,1,1,1,0,0,0,40.45226305,-3.7074445272219134,295000
2368,0,0,80.0,2,2.0,4.0,1,1,0,0,0,0,0,40.45226305,-3.7074445272219134,349000
2369,0,0,60.0,2,1.0,1.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,239000
2370,0,0,68.0,2,1.0,1.0,1,1,0,0,0,0,0,40.45938750000001,-3.7049237399979775,300000
2377,0,0,97.0,2,2.0,3.0,1,1,1,1,1,0,0,40.46715645,-3.704583848338933,395000
2380,1,0,51.0,2,1.0,2.0,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,140000
2381,0,0,91.0,3,2.0,1.0,1,1,1,1,0,0,0,40.45938750000001,-3.7049237399979775,280000
2383,0,0,78.0,2,1.0,3.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,245000
2385,0,0,45.0,2,1.0,3.0,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,249000
2388,0,0,101.0,3,1.0,2.0,1,1,0,0,1,0,0,40.46715645,-3.704583848338933,220000
2389,0,0,68.0,2,2.0,3.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,295000
2395,0,0,55.0,2,1.0,0.0,1,0,0,0,1,1,0,40.45226305,-3.7074445272219134,230000
2398,1,0,92.0,3,1.0,3.0,1,0,0,0,0,0,0,40.46715645,-3.704583848338933,260000
2401,0,0,52.0,2,1.0,0.5,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,230000
2402,0,0,57.0,3,1.0,3.0,0,1,0,0,0,0,0,40.45226305,-3.7074445272219134,199000
2404,0,0,60.0,2,1.0,0.0,1,0,0,0,0,0,0,40.45186505,-3.6969787599696,180000
2405,0,0,70.0,2,1.0,3.0,1,0,1,0,0,0,0,40.45226305,-3.7074445272219134,230000
2406,1,0,65.0,3,1.0,3.0,0,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,99000
2407,0,0,69.0,1,1.0,3.0,1,1,0,0,0,1,0,40.45938750000001,-3.7049237399979775,230000
2410,0,0,47.0,1,1.0,3.0,1,1,1,0,0,0,0,40.45938750000001,-3.7049237399979775,180000
2412,0,0,112.0,3,2.0,5.0,1,1,1,0,0,1,0,40.45226305,-3.7074445272219134,415000
2417,0,0,102.0,3,2.0,6.0,1,1,0,1,1,0,0,40.4698213,-3.696293,495000
2418,1,0,54.0,2,1.0,1.0,1,0,0,0,0,0,0,40.4698213,-3.696293,158000
2420,0,0,89.0,3,1.0,0.5,1,0,0,1,0,0,0,40.45938750000001,-3.7049237399979775,215000
2424,0,0,50.0,2,1.0,0.0,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,199999
2428,0,0,75.0,1,1.0,1.0,1,1,0,0,1,0,0,40.45186505,-3.6969787599696,370000
2429,0,0,89.0,3,2.0,6.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,365000
2431,0,0,64.0,2,1.0,0.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,295000
2440,0,0,72.0,1,1.0,0.5,1,0,0,0,0,1,0,40.45948410000001,-3.6900166,258000
2441,0,0,105.0,3,2.0,3.0,1,1,0,0,1,1,0,40.45938750000001,-3.7049237399979775,330000
2442,0,0,65.0,2,1.0,2.0,1,0,0,1,1,1,0,40.45226305,-3.7074445272219134,220000
2443,0,0,93.0,2,1.0,1.0,1,1,0,0,0,0,0,40.4698213,-3.696293,350000
2446,0,0,66.0,2,1.0,3.0,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,235000
2451,0,0,50.0,1,1.0,0.5,1,1,1,1,0,0,0,40.45938750000001,-3.7049237399979775,199000
2452,0,0,105.0,3,1.0,3.0,1,1,0,0,1,0,0,40.46715645,-3.704583848338933,350000
2453,1,0,88.0,3,1.0,2.0,1,0,0,0,0,1,0,40.45948410000001,-3.6900166,259000
2455,0,0,68.0,2,1.0,2.0,1,0,0,0,1,0,0,40.46715645,-3.704583848338933,149000
2456,0,0,62.0,2,1.0,3.0,1,0,0,0,0,0,0,40.4698213,-3.696293,130000
2457,0,0,82.0,3,1.0,3.0,1,0,1,0,0,1,0,40.46715645,-3.704583848338933,215000
2458,0,0,50.0,2,1.0,1.0,1,0,0,0,0,1,0,40.45948410000001,-3.6900166,270000
2459,0,0,75.0,2,1.0,3.0,1,0,0,0,0,1,0,40.45226305,-3.7074445272219134,195000
2460,0,0,89.0,3,2.0,6.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,365000
2461,0,0,140.0,3,2.0,1.0,1,1,1,0,0,0,0,40.45948410000001,-3.6900166,450000
2464,0,0,85.0,3,1.0,2.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,299000
2465,0,0,90.0,2,2.0,1.0,1,1,1,1,0,0,1,40.46715645,-3.704583848338933,295000
2466,0,0,51.0,1,1.0,1.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,185000
2468,0,0,60.0,1,1.0,1.0,0,1,1,1,0,1,0,40.45186505,-3.6969787599696,395000
2469,0,0,114.0,3,2.0,1.0,1,1,0,1,1,0,0,40.45948410000001,-3.6900166,495000
2472,1,0,84.0,3,2.0,2.0,1,1,0,0,1,0,0,40.45186505,-3.6969787599696,325000
2474,0,0,105.0,3,1.0,1.0,0,1,0,0,0,1,0,40.45226305,-3.7074445272219134,365000
2476,0,0,92.0,3,2.0,4.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,365000
2477,0,0,40.0,1,1.0,1.0,0,1,0,0,0,0,0,40.45938750000001,-3.7049237399979775,135000
2479,0,0,60.0,2,1.0,0.0,1,0,0,0,1,0,0,40.45186505,-3.6969787599696,175000
2480,0,0,50.0,1,1.0,1.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,250000
2482,0,0,48.0,1,1.0,0.0,1,1,0,1,0,0,0,40.45938750000001,-3.7049237399979775,195000
2485,0,0,84.0,2,1.0,3.0,1,1,0,0,1,0,0,40.4698213,-3.696293,290000
2496,0,0,72.0,3,1.0,2.0,1,0,0,0,0,0,0,40.46715645,-3.704583848338933,195000
2497,0,0,68.0,2,1.0,1.0,1,1,1,1,0,0,0,40.46715645,-3.704583848338933,260000
2498,0,0,115.0,3,2.0,6.0,1,1,0,1,0,0,0,40.45186505,-3.6969787599696,575000
2499,0,0,41.0,1,1.0,0.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,160000
2502,0,0,92.0,3,2.0,6.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,365000
2506,0,0,65.0,1,1.0,2.0,1,1,1,1,1,0,1,40.45226305,-3.7074445272219134,310000
2509,0,0,86.0,3,1.0,2.0,1,1,0,0,1,0,0,40.45948410000001,-3.6900166,299000
2511,0,0,74.0,3,1.0,3.0,1,0,1,0,0,0,0,40.4698213,-3.696293,250000
2512,0,0,80.0,3,1.0,1.0,1,0,0,0,0,1,0,40.45186505,-3.6969787599696,275000
2518,0,0,50.0,2,1.0,2.0,1,0,0,0,0,1,0,40.45226305,-3.7074445272219134,250000
2520,0,0,50.0,1,1.0,2.0,1,1,0,1,0,0,0,40.45938750000001,-3.7049237399979775,220000
2523,0,0,58.0,3,1.0,5.0,1,0,0,0,0,1,0,40.45226305,-3.7074445272219134,185000
2526,1,0,50.0,2,1.0,3.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,126000
2530,0,0,80.0,2,2.0,2.0,1,1,1,0,0,0,0,40.46715645,-3.704583848338933,270000
2531,0,0,95.0,3,3.0,0.5,1,0,1,0,0,0,0,40.45186505,-3.6969787599696,430000
2532,0,0,50.0,1,1.0,4.0,1,1,1,0,1,0,0,40.45186505,-3.6969787599696,250000
2537,0,0,72.0,3,1.0,1.0,1,1,1,0,0,0,0,40.45948410000001,-3.6900166,375000
2544,0,0,75.0,3,2.0,0.5,1,0,0,1,0,0,0,40.46715645,-3.704583848338933,230000
2545,0,0,53.0,1,1.0,2.0,1,0,0,0,0,1,0,40.45226305,-3.7074445272219134,175000
2547,0,0,69.0,3,1.0,3.0,1,1,0,0,0,0,0,40.45226305,-3.7074445272219134,275000
2548,0,0,70.0,2,1.0,3.0,1,0,0,1,0,0,0,40.45226305,-3.7074445272219134,215000
2549,0,0,65.0,2,1.0,1.0,1,0,0,0,0,0,0,40.46715645,-3.704583848338933,210000
2551,0,0,59.0,2,1.0,1.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,275000
2552,1,0,50.0,3,1.0,0.0,0,0,0,0,0,1,0,40.45186505,-3.6969787599696,210000
2553,0,0,58.0,1,1.0,2.0,1,1,0,1,0,0,0,40.45186505,-3.6969787599696,280000
2555,0,0,58.0,1,1.0,0.5,1,0,0,1,0,0,0,40.46715645,-3.704583848338933,200000
2556,0,0,79.0,2,1.0,2.0,1,1,1,1,0,1,0,40.46715645,-3.704583848338933,240000
2557,0,0,60.0,1,1.0,9.0,1,1,0,0,1,0,0,40.45948410000001,-3.6900166,330000
2559,0,0,83.0,3,1.0,1.0,1,1,0,0,1,0,0,40.45938750000001,-3.7049237399979775,295000
2560,0,0,63.0,2,1.0,3.0,0,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,215000
2561,0,0,54.0,2,1.0,0.0,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,189000
2563,0,0,94.0,1,1.0,2.0,1,1,1,0,1,0,0,40.45948410000001,-3.6900166,350000
2564,0,0,67.0,2,1.0,2.0,1,0,0,0,0,0,0,40.4698213,-3.696293,169000
2568,0,0,61.0,2,1.0,2.0,1,1,0,0,0,1,0,40.45186505,-3.6969787599696,210000
2570,1,0,143.0,3,2.0,7.0,1,1,0,0,1,0,0,40.45186505,-3.6969787599696,690000
2571,0,0,93.0,3,1.0,2.0,1,1,0,0,0,1,0,40.45948410000001,-3.6900166,349000
2572,0,0,64.0,1,1.0,5.0,1,1,0,0,0,1,1,40.46715645,-3.704583848338933,260000
2573,1,0,76.0,2,1.0,2.0,1,1,0,1,0,0,0,40.46715645,-3.704583848338933,279000
2574,1,0,100.0,3,1.0,0.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,360000
2576,1,0,65.0,3,1.0,1.0,1,0,0,0,1,0,0,40.45186505,-3.6969787599696,198000
2578,0,0,41.0,1,1.0,2.0,1,0,0,0,0,1,0,40.45226305,-3.7074445272219134,175000
2583,0,0,100.0,3,2.0,2.0,1,0,1,1,0,1,0,40.4698213,-3.696293,305000
2586,0,0,55.0,2,1.0,3.0,1,0,0,0,0,0,0,40.4698213,-3.696293,139000
2587,0,0,77.0,2,1.0,2.0,1,1,0,1,0,0,1,40.46715645,-3.704583848338933,279000
2591,0,0,50.0,1,1.0,0.0,0,0,0,0,1,0,0,40.45948410000001,-3.6900166,169000
2592,0,0,63.0,1,1.0,3.0,1,1,0,1,0,1,0,40.45938750000001,-3.7049237399979775,225000
2593,0,0,65.0,2,1.0,2.0,1,1,0,0,0,1,0,40.46715645,-3.704583848338933,220000
2594,0,0,51.0,2,1.0,4.0,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,159000
2595,0,0,45.0,1,1.0,1.0,0,0,0,0,0,0,0,40.46715645,-3.704583848338933,155000
2599,0,0,46.0,1,1.0,1.0,0,0,0,0,0,0,0,40.45186505,-3.6969787599696,210000
2601,0,0,50.0,1,1.0,0.0,0,1,0,0,0,0,0,40.45938750000001,-3.7049237399979775,180000
2602,0,0,80.0,2,1.0,2.0,1,1,1,0,0,1,0,40.46715645,-3.704583848338933,265000
2604,0,0,64.0,2,1.0,4.0,0,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,200000
2606,1,0,75.0,3,1.0,1.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,190000
2607,0,0,70.0,1,1.0,0.5,1,1,0,1,0,0,0,40.45948410000001,-3.6900166,265000
2611,0,0,50.0,1,1.0,0.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,200000
2613,1,0,72.0,2,1.0,3.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,295000
2616,1,0,74.0,3,1.0,5.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,300000
2617,0,0,50.0,1,1.0,0.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,210000
2620,0,0,77.0,3,1.0,3.0,1,0,0,1,1,0,0,40.46715645,-3.704583848338933,175000
2623,0,0,43.0,2,1.0,1.0,0,1,0,0,0,0,0,40.45226305,-3.7074445272219134,140000
2628,0,0,60.0,2,1.0,0.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,169000
2633,0,0,46.0,2,1.0,2.0,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,170000
2634,0,0,75.0,3,2.0,0.5,1,1,0,0,1,0,0,40.45938750000001,-3.7049237399979775,189000
2641,0,0,95.0,3,2.0,2.0,1,1,1,0,0,0,0,40.45186505,-3.6969787599696,525000
2642,0,0,77.0,2,2.0,2.0,1,0,0,0,1,1,0,40.46715645,-3.704583848338933,315000
2644,1,0,70.0,2,1.0,1.0,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,175000
2646,0,0,80.0,2,1.0,1.0,1,1,0,0,0,0,0,40.45226305,-3.7074445272219134,299000
2648,0,0,59.0,2,1.0,3.0,1,0,0,0,1,0,0,40.46715645,-3.704583848338933,180000
2649,0,0,58.0,1,1.0,4.0,1,1,0,0,0,0,1,40.45948410000001,-3.6900166,315000
2654,1,0,55.0,2,1.0,0.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,144900
2656,0,0,66.0,3,1.0,2.0,1,1,0,0,0,0,0,40.45226305,-3.7074445272219134,170000
2658,0,0,45.0,1,1.0,1.0,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,159000
2660,0,0,76.0,2,1.0,2.0,1,1,0,1,0,0,0,40.46715645,-3.704583848338933,195000
2661,1,0,100.0,3,2.0,1.0,1,0,0,0,1,0,0,40.45938750000001,-3.7049237399979775,330000
2662,0,0,42.0,1,1.0,0.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,150000
2663,0,0,65.0,1,1.0,2.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,205000
2667,1,0,85.0,3,1.0,2.0,1,0,0,0,0,0,0,40.4698213,-3.696293,245000
2672,0,0,61.0,2,1.0,0.0,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,149000
2673,0,0,97.0,3,1.0,2.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,295000
2674,0,0,60.0,2,1.0,1.0,0,0,0,0,1,0,0,40.46715645,-3.704583848338933,154000
2675,0,0,77.0,2,2.0,0.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,325000
2677,0,0,71.0,3,1.0,4.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,340000
2679,0,0,95.0,2,2.0,1.0,1,1,1,1,0,1,0,40.4698213,-3.696293,480000
2682,0,0,72.0,3,2.0,0.5,1,0,0,0,1,0,0,40.45186505,-3.6969787599696,345000
2683,0,0,70.0,2,1.0,1.0,1,1,0,0,0,0,0,40.45938750000001,-3.7049237399979775,299000
2684,1,0,76.0,3,1.0,3.0,1,0,0,0,1,0,0,40.45938750000001,-3.7049237399979775,165000
2686,0,0,60.0,3,2.0,1.0,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,210000
2689,0,0,45.0,2,1.0,1.0,1,0,0,0,0,0,0,40.4698213,-3.696293,155000
2690,0,0,60.0,2,1.0,1.0,1,0,0,0,0,1,0,40.45226305,-3.7074445272219134,220000
2694,1,0,125.0,2,2.0,4.0,1,1,0,0,1,0,0,40.45186505,-3.6969787599696,630000
2697,1,0,50.0,2,1.0,2.0,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,159000
2699,0,0,72.0,3,1.0,5.0,1,0,1,1,1,0,0,40.46715645,-3.704583848338933,229000
2701,1,0,77.0,2,1.0,2.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,279000
2702,0,0,50.0,2,1.0,3.0,0,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,249000
2703,0,0,71.0,1,1.0,7.0,1,1,1,0,0,0,0,40.45948410000001,-3.6900166,320000
2705,0,0,82.0,2,2.0,4.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,315000
2706,0,0,78.0,3,1.0,3.0,1,0,0,0,1,0,0,40.4698213,-3.696293,189000
2708,1,0,81.0,3,1.0,2.0,1,0,0,1,0,0,0,40.4698213,-3.696293,250000
2710,0,0,60.0,2,1.0,3.0,1,1,0,0,0,1,0,40.45226305,-3.7074445272219134,239000
2711,0,0,55.0,1,1.0,1.0,1,1,1,1,0,0,0,40.45938750000001,-3.7049237399979775,280000
2714,1,0,107.0,3,2.0,1.0,1,1,0,0,0,1,0,40.45938750000001,-3.7049237399979775,265000
2715,0,0,84.0,3,1.0,3.0,1,0,1,0,0,0,0,40.46715645,-3.704583848338933,230000
2723,0,0,50.0,1,1.0,0.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,200000
2725,0,0,114.0,2,2.0,2.0,0,1,1,0,0,0,0,40.45186505,-3.6969787599696,370000
2726,0,0,69.0,2,2.0,1.0,1,1,0,1,0,0,0,40.46715645,-3.704583848338933,235000
2727,0,0,65.0,1,1.0,0.0,1,1,0,1,1,0,0,40.46715645,-3.704583848338933,198000
2728,0,0,100.0,3,2.0,3.0,1,1,1,0,1,0,0,40.45226305,-3.7074445272219134,330000
2729,1,0,95.0,3,1.0,1.0,1,0,0,1,1,0,0,40.46715645,-3.704583848338933,199000
2733,0,1,80.0,2,1.0,1.0,1,1,1,1,0,0,0,40.4698213,-3.696293,320000
2735,0,0,43.0,2,1.0,1.0,1,0,0,0,0,1,0,40.45226305,-3.7074445272219134,145000
2736,0,0,60.0,3,2.0,2.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,210000
2739,0,0,60.0,3,2.0,2.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,210000
2740,0,0,80.0,3,1.0,2.0,1,0,0,1,1,0,0,40.45948410000001,-3.6900166,275000
2741,0,0,63.0,2,1.0,3.0,0,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,215000
2742,0,0,62.0,2,1.0,1.0,1,0,0,0,0,1,0,40.45938750000001,-3.7049237399979775,220000
2743,0,0,102.0,3,2.0,0.0,1,0,0,0,0,0,0,40.45948410000001,-3.6900166,315000
2744,0,0,63.0,2,1.0,3.0,0,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,215000
2747,1,0,63.0,3,1.0,3.0,1,0,0,0,0,0,0,40.46715645,-3.704583848338933,150000
2751,1,0,85.0,3,2.0,5.0,1,1,0,0,1,1,0,40.45186505,-3.6969787599696,350000
2760,0,0,60.0,2,1.0,0.5,1,0,0,0,0,0,0,40.45186505,-3.6969787599696,169000
2761,1,0,60.0,3,1.0,3.0,1,0,0,0,0,0,0,40.45938750000001,-3.7049237399979775,140000
2763,0,0,46.0,2,1.0,1.0,0,0,0,0,0,0,0,40.45226305,-3.7074445272219134,230000
2767,0,0,50.0,2,1.0,1.0,1,0,0,0,0,1,0,40.45226305,-3.7074445272219134,165000
2768,0,0,67.0,1,1.0,1.0,1,1,0,0,1,0,1,40.45948410000001,-3.6900166,275000
2769,0,0,67.0,1,1.0,1.0,1,1,0,0,1,0,1,40.45948410000001,-3.6900166,275000
2771,0,0,74.0,2,2.0,1.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,365000
2772,1,0,66.0,3,1.0,1.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,190000
2776,0,0,59.0,2,1.0,2.0,1,1,0,0,1,0,0,40.45186505,-3.6969787599696,315000
2778,0,0,105.0,3,2.0,3.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,330000
2789,0,0,99.0,2,2.0,6.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,550000
